"","StateFIPS","panel","id","age","ageyng","numkids","black","metro","Y0","Q0","less_hs","hs","some_coll","coll","SOI","Q","year","EMP","EARN","AFDC","FS","fips","unemp","cpi","chcare","amt_fam1","amt_fam2","amt_for1","amt_rel1","amt_rel2","amt_nan1","amt_nan2","usecare","paid_cc","ccuniv1","ccuniv2"
"9430",18,1992,83036988211101,22,2,3,1,"Metro",1992,2,TRUE,FALSE,FALSE,FALSE,15,4,1994,FALSE,NA,TRUE,TRUE,18.0000000000003,4.5,0.885663507109005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9431",10,1993,83045100911101,35,1,4,1,"Metro",1993,2,TRUE,FALSE,FALSE,FALSE,8,2,1993,TRUE,3516.66666666667,FALSE,NA,10.0000000000003,4.7,0.853080568720379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9432",10,1993,83045100911101,35,1,4,1,"Metro",1993,2,TRUE,FALSE,FALSE,FALSE,8,3,1993,TRUE,1911.27423822715,FALSE,TRUE,10.0000000000003,4.9,0.855450236966825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9433",10,1993,83045100911101,35,1,4,1,"Metro",1993,2,TRUE,FALSE,FALSE,FALSE,8,4,1993,TRUE,3128.07137954702,FALSE,TRUE,10.0000000000003,5.1,0.863151658767772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9434",10,1993,83045100911101,35,1,4,1,"Metro",1993,2,TRUE,FALSE,FALSE,FALSE,8,1,1994,NA,NA,NA,NA,10.0000000000003,5.2,0.866113744075829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9435",10,1993,83045100911101,35,1,4,1,"Metro",1993,2,TRUE,FALSE,FALSE,FALSE,8,2,1994,TRUE,5153.32428765264,FALSE,TRUE,10.0000000000003,5.1,0.873222748815166,338.974219810041,NA,NA,74,NA,NA,NA,NA,TRUE,1,1,0
"9436",10,1993,83045100911101,35,1,4,1,"Metro",1993,2,TRUE,FALSE,FALSE,FALSE,8,3,1994,TRUE,3002.91105121294,FALSE,FALSE,10.0000000000003,4.7,0.87914691943128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9437",10,1993,83045100911101,35,1,4,1,"Metro",1993,2,TRUE,FALSE,FALSE,FALSE,8,4,1994,TRUE,3387.29096989966,FALSE,TRUE,10.0000000000003,4.2,0.885663507109005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9438",10,1993,83045100911101,35,1,4,1,"Metro",1993,2,TRUE,FALSE,FALSE,FALSE,8,1,1995,NA,NA,NA,NA,10.0000000000003,4,0.890402843601896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9439",10,1993,83045100911101,35,1,4,1,"Metro",1993,2,TRUE,FALSE,FALSE,FALSE,8,2,1995,TRUE,2933.71955233706,FALSE,TRUE,10.0000000000003,4.1,0.899881516587678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9440",10,1993,83045100911101,35,1,4,1,"Metro",1993,2,TRUE,FALSE,FALSE,FALSE,8,3,1995,TRUE,3712.4931147541,FALSE,TRUE,10.0000000000003,4.3,0.903436018957346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9441",10,1993,83045100911101,35,1,4,1,"Metro",1993,2,TRUE,FALSE,FALSE,FALSE,8,4,1995,TRUE,4586.2641509434,FALSE,TRUE,10.0000000000003,4.4,0.910545023696682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9442",10,1993,83045127611101,27,5,2,1,"Metro",1993,2,FALSE,FALSE,FALSE,TRUE,8,2,1993,TRUE,4501.33333333333,FALSE,NA,10.0000000000003,4.7,0.853080568720379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9443",10,1993,83045127611101,27,5,2,1,"Metro",1993,2,FALSE,FALSE,FALSE,TRUE,8,3,1993,TRUE,4667.71745152354,FALSE,FALSE,10.0000000000003,4.9,0.855450236966825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9444",10,1993,83045127611101,27,5,2,1,"Metro",1993,2,FALSE,FALSE,FALSE,TRUE,8,4,1993,TRUE,6923.4646533974,FALSE,TRUE,10.0000000000003,5.1,0.863151658767772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9445",10,1993,83045127611101,27,5,2,1,"Metro",1993,2,FALSE,FALSE,FALSE,TRUE,8,1,1994,NA,NA,NA,NA,10.0000000000003,5.2,0.866113744075829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9446",10,1993,83045127611101,27,5,2,1,"Metro",1993,2,FALSE,FALSE,FALSE,TRUE,8,2,1994,TRUE,4572.71641791045,FALSE,FALSE,10.0000000000003,5.1,0.873222748815166,137.421981004071,NA,NA,30,NA,NA,NA,NA,TRUE,1,1,0
"9447",10,1993,83045127611101,27,5,2,1,"Metro",1993,2,FALSE,FALSE,FALSE,TRUE,8,3,1994,TRUE,4982.10242587601,FALSE,FALSE,10.0000000000003,4.7,0.87914691943128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9448",10,1993,83045127611101,27,5,2,1,"Metro",1993,2,FALSE,FALSE,FALSE,TRUE,8,4,1994,TRUE,7347.03411371237,FALSE,FALSE,10.0000000000003,4.2,0.885663507109005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9449",10,1993,83045127611101,27,5,2,1,"Metro",1993,2,FALSE,FALSE,FALSE,TRUE,8,1,1995,NA,NA,NA,NA,10.0000000000003,4,0.890402843601896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9450",10,1993,83045127611101,27,5,2,1,"Metro",1993,2,FALSE,FALSE,FALSE,TRUE,8,2,1995,TRUE,4937.31665569453,FALSE,FALSE,10.0000000000003,4.1,0.899881516587678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9451",10,1993,83045127611101,27,5,2,1,"Metro",1993,2,FALSE,FALSE,FALSE,TRUE,8,3,1995,TRUE,5538.8537704918,FALSE,FALSE,10.0000000000003,4.3,0.903436018957346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9452",10,1993,83045127611101,27,5,2,1,"Metro",1993,2,FALSE,FALSE,FALSE,TRUE,8,4,1995,TRUE,7037.5432661028,FALSE,FALSE,10.0000000000003,4.4,0.910545023696682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9453",44,1992,83098675911101,30,1,3,0,"Residual",1992,2,FALSE,FALSE,TRUE,FALSE,40,2,1992,FALSE,NA,TRUE,NA,44.0000000000003,9.2,0.826421800947867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9454",44,1992,83098675911101,30,1,3,0,"Residual",1992,2,FALSE,FALSE,TRUE,FALSE,40,3,1992,FALSE,NA,TRUE,TRUE,44.0000000000003,9.2,0.832345971563981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9455",44,1992,83098675911101,30,1,3,0,"Residual",1992,2,FALSE,FALSE,TRUE,FALSE,40,4,1992,FALSE,NA,TRUE,TRUE,44.0000000000003,8.7,0.840047393364929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9456",44,1992,83098675911101,30,1,3,0,"Residual",1992,2,FALSE,FALSE,TRUE,FALSE,40,1,1993,NA,NA,NA,NA,44.0000000000003,8.1,0.84478672985782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9457",44,1992,83098675911101,30,1,3,0,"Residual",1992,2,FALSE,FALSE,TRUE,FALSE,40,2,1993,FALSE,NA,TRUE,TRUE,44.0000000000003,7.7,0.853080568720379,0,NA,NA,NA,0,NA,NA,NA,TRUE,0,1,0
"9458",44,1992,83098675911101,30,1,3,0,"Residual",1992,2,FALSE,FALSE,TRUE,FALSE,40,3,1993,FALSE,NA,TRUE,TRUE,44.0000000000003,7.3,0.855450236966825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9459",44,1992,83098675911101,30,1,3,0,"Residual",1992,2,FALSE,FALSE,TRUE,FALSE,40,4,1993,FALSE,NA,TRUE,TRUE,44.0000000000003,7.3,0.863151658767772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9460",44,1992,83098675911101,30,1,3,0,"Residual",1992,2,FALSE,FALSE,TRUE,FALSE,40,1,1994,NA,NA,NA,NA,44.0000000000003,7.2,0.866113744075829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9461",44,1992,83098675911101,30,1,3,0,"Residual",1992,2,FALSE,FALSE,TRUE,FALSE,40,2,1994,FALSE,NA,TRUE,TRUE,44.0000000000003,6.7,0.873222748815166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9462",44,1992,83098675911101,30,1,3,0,"Residual",1992,2,FALSE,FALSE,TRUE,FALSE,40,3,1994,FALSE,NA,TRUE,TRUE,44.0000000000003,6.6,0.87914691943128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9463",44,1992,83098675911101,30,1,3,0,"Residual",1992,2,FALSE,FALSE,TRUE,FALSE,40,4,1994,FALSE,NA,TRUE,TRUE,44.0000000000003,6.4,0.885663507109005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9464",18,1993,83894409811101,38,13,4,0,"Metro",1993,1,TRUE,FALSE,FALSE,FALSE,15,1,1993,TRUE,2130.71528751753,FALSE,NA,18.0000000000003,5.7,0.84478672985782,0,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,1
"9465",18,1993,83894409811101,38,13,4,0,"Metro",1993,1,TRUE,FALSE,FALSE,FALSE,15,2,1993,TRUE,2110,FALSE,FALSE,18.0000000000003,5.6,0.853080568720379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9466",18,1993,83894409811101,38,13,4,0,"Metro",1993,1,TRUE,FALSE,FALSE,FALSE,15,3,1993,TRUE,526.038781163435,FALSE,FALSE,18.0000000000003,4.7,0.855450236966825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9467",18,1993,83894409811101,38,13,4,0,"Metro",1993,1,TRUE,FALSE,FALSE,FALSE,15,4,1993,NA,NA,NA,NA,18.0000000000003,4.5,0.863151658767772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9468",18,1993,83894409811101,38,13,4,0,"Metro",1993,1,TRUE,FALSE,FALSE,FALSE,15,1,1994,FALSE,NA,FALSE,FALSE,18.0000000000003,4.8,0.866113744075829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9469",18,1993,83894409811101,38,13,4,0,"Metro",1993,1,TRUE,FALSE,FALSE,FALSE,15,2,1994,FALSE,NA,FALSE,FALSE,18.0000000000003,4.8,0.873222748815166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9470",18,1993,83894409811101,38,13,4,0,"Metro",1993,1,TRUE,FALSE,FALSE,FALSE,15,3,1994,FALSE,NA,FALSE,FALSE,18.0000000000003,4.7,0.87914691943128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9471",18,1993,83894409811101,38,13,4,0,"Metro",1993,1,TRUE,FALSE,FALSE,FALSE,15,4,1994,NA,NA,NA,NA,18.0000000000003,4.5,0.885663507109005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9472",18,1993,83894409811101,38,13,4,0,"Metro",1993,1,TRUE,FALSE,FALSE,FALSE,15,1,1995,FALSE,NA,FALSE,FALSE,18.0000000000003,4.2,0.890402843601896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9473",18,1993,83894409811101,38,13,4,0,"Metro",1993,1,TRUE,FALSE,FALSE,FALSE,15,2,1995,FALSE,NA,FALSE,FALSE,18.0000000000003,4.5,0.899881516587678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9474",18,1993,83894409811101,38,13,4,0,"Metro",1993,1,TRUE,FALSE,FALSE,FALSE,15,3,1995,FALSE,NA,FALSE,FALSE,18.0000000000003,4.5,0.903436018957346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9475",18,1993,83894409811101,38,13,4,0,"Metro",1993,1,TRUE,FALSE,FALSE,FALSE,15,4,1995,NA,NA,NA,NA,18.0000000000003,4.4,0.910545023696682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9476",18,1993,83894409811106,28,3,1,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,15,1,1993,TRUE,3824.63394109397,FALSE,NA,18.0000000000003,5.7,0.84478672985782,0,NA,NA,NA,NA,NA,NA,NA,TRUE,0,1,1
"9477",18,1993,83894409811106,28,3,1,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,15,2,1993,NA,NA,NA,NA,18.0000000000003,5.6,0.853080568720379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9478",18,1993,83894409811106,28,3,1,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,15,3,1993,TRUE,4902.68144044321,FALSE,FALSE,18.0000000000003,4.7,0.855450236966825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9479",18,1993,83894409811106,28,3,1,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,15,4,1993,NA,NA,NA,NA,18.0000000000003,4.5,0.863151658767772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9480",18,1993,83894409811106,28,3,1,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,15,1,1994,TRUE,3879.39808481532,FALSE,FALSE,18.0000000000003,4.8,0.866113744075829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9481",18,1993,83894409811106,28,3,1,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,15,2,1994,TRUE,4710.13839891452,FALSE,FALSE,18.0000000000003,4.8,0.873222748815166,732.91723202171,80,NA,NA,NA,NA,80,NA,TRUE,1,1,0
"9482",18,1993,83894409811106,28,3,1,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,15,3,1994,TRUE,7166.03773584905,FALSE,FALSE,18.0000000000003,4.7,0.87914691943128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9483",18,1993,83894409811106,28,3,1,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,15,4,1994,NA,NA,NA,NA,18.0000000000003,4.5,0.885663507109005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9484",18,1993,83894409811106,28,3,1,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,15,1,1995,TRUE,3888.12774451098,FALSE,FALSE,18.0000000000003,4.2,0.890402843601896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9485",18,1993,83894409811106,28,3,1,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,15,2,1995,TRUE,4620.60829493087,FALSE,FALSE,18.0000000000003,4.5,0.899881516587678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9486",18,1993,83894409811106,28,3,1,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,15,3,1995,TRUE,5920.72918032787,FALSE,FALSE,18.0000000000003,4.5,0.903436018957346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9487",18,1993,83894409811106,28,3,1,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,15,4,1995,NA,NA,NA,NA,18.0000000000003,4.4,0.910545023696682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9488",5,1993,84245102711101,39,9,1,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,1,1993,TRUE,8110.92286115007,FALSE,NA,5.0000000000003,6.4,0.84478672985782,0,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,1
"9489",5,1993,84245102711101,39,9,1,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,2,1993,NA,NA,NA,NA,5.0000000000003,6.2,0.853080568720379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9490",5,1993,84245102711101,39,9,1,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,3,1993,TRUE,10380.4986149584,FALSE,FALSE,5.0000000000003,6.1,0.855450236966825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9491",5,1993,84245102711101,39,9,1,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,4,1993,TRUE,5561.01578586136,FALSE,FALSE,5.0000000000003,5.9,0.863151658767772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9492",5,1993,84245102711101,39,9,1,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,1,1994,TRUE,7620.2462380301,FALSE,FALSE,5.0000000000003,5.8,0.866113744075829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9493",5,1993,84245102711101,39,9,1,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,2,1994,NA,NA,NA,NA,5.0000000000003,5.7,0.873222748815166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9494",5,1993,84245102711101,39,9,1,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,3,1994,TRUE,5541.7358490566,FALSE,FALSE,5.0000000000003,5.4,0.87914691943128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9495",5,1993,84245102711101,39,9,1,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,4,1994,TRUE,6876.20066889632,FALSE,FALSE,5.0000000000003,5.2,0.885663507109005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9496",5,1993,84245102711101,39,9,1,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,1,1995,TRUE,309.972055888223,FALSE,FALSE,5.0000000000003,4.9,0.890402843601896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9497",5,1993,84245102711101,39,9,1,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,2,1995,NA,NA,NA,NA,5.0000000000003,4.8,0.899881516587678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9498",5,1993,84245102711101,39,9,1,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,3,1995,TRUE,5392.74491803279,FALSE,FALSE,5.0000000000003,4.8,0.903436018957346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9499",5,1993,84245102711101,39,9,1,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,4,1995,TRUE,6688.30188679246,FALSE,FALSE,5.0000000000003,4.9,0.910545023696682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9500",5,1993,84245113511102,32,3,0,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,1,1993,TRUE,2365.09396914446,TRUE,NA,5.0000000000003,6.4,0.84478672985782,402.468443197756,NA,NA,85,NA,NA,NA,NA,TRUE,1,1,0
"9501",5,1993,84245113511102,32,3,0,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,2,1993,NA,NA,NA,NA,5.0000000000003,6.2,0.853080568720379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9502",5,1993,84245113511102,32,3,0,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,3,1993,FALSE,NA,TRUE,TRUE,5.0000000000003,6.1,0.855450236966825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9503",5,1993,84245113511102,32,3,0,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,4,1993,TRUE,2085.38091969801,TRUE,TRUE,5.0000000000003,5.9,0.863151658767772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9504",5,1993,84245113511102,32,3,0,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,1,1994,TRUE,2770.99863201095,FALSE,FALSE,5.0000000000003,5.8,0.866113744075829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9505",5,1993,84245113511102,32,3,0,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,2,1994,NA,NA,NA,NA,5.0000000000003,5.7,0.873222748815166,0,NA,NA,NA,NA,NA,NA,NA,TRUE,0,1,0
"9506",5,1993,84245113511102,32,3,0,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,3,1994,TRUE,2746.98113207547,TRUE,TRUE,5.0000000000003,5.4,0.87914691943128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9507",5,1993,84245113511102,32,3,0,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,4,1994,TRUE,1354.91638795987,TRUE,TRUE,5.0000000000003,5.2,0.885663507109005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9508",5,1993,84245113511102,32,3,0,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,1,1995,FALSE,NA,TRUE,TRUE,5.0000000000003,4.9,0.890402843601896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9509",5,1993,84245113511102,32,3,0,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,2,1995,NA,NA,NA,NA,5.0000000000003,4.8,0.899881516587678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9510",5,1993,84245113511102,32,3,0,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,3,1995,FALSE,NA,TRUE,TRUE,5.0000000000003,4.8,0.903436018957346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9511",5,1993,84245113511102,32,3,0,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,4,1995,NA,NA,NA,NA,5.0000000000003,4.9,0.910545023696682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9512",35,1992,84245174811103,19,0,1,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,32,1,1992,TRUE,1576.77045619117,TRUE,NA,35.0000000000003,7.3,0.818127962085308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9513",35,1992,84245174811103,19,0,1,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,32,2,1992,NA,NA,NA,NA,35.0000000000003,7.4,0.826421800947867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9514",35,1992,84245174811103,19,0,1,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,32,3,1992,TRUE,3243.84341637011,TRUE,FALSE,35.0000000000003,7.3,0.832345971563981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9515",35,1992,84245174811103,19,0,1,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,32,4,1992,TRUE,3214.10437235543,TRUE,FALSE,35.0000000000003,7.2,0.840047393364929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9516",35,1992,84245174811103,19,0,1,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,32,1,1993,TRUE,3682.58625525947,TRUE,FALSE,35.0000000000003,7.3,0.84478672985782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9517",35,1992,84245174811103,19,0,1,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,32,2,1993,NA,NA,NA,NA,35.0000000000003,7.5,0.853080568720379,164.111111111111,NA,NA,35,NA,NA,NA,NA,TRUE,1,1,0
"9518",35,1992,84245174811103,19,0,1,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,32,3,1993,TRUE,4909.69529085872,TRUE,FALSE,35.0000000000003,7.4,0.855450236966825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9519",35,1992,84245174811103,19,0,1,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,32,4,1993,TRUE,1946.35552505148,FALSE,FALSE,35.0000000000003,7.1,0.863151658767772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9520",35,1992,84245174811103,19,0,1,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,32,1,1994,NA,NA,NA,NA,35.0000000000003,6.7,0.866113744075829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9521",35,1992,84245174811103,19,0,1,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,32,2,1994,NA,NA,NA,NA,35.0000000000003,6.5,0.873222748815166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9522",35,1992,84245174811103,19,0,1,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,32,3,1994,NA,NA,NA,NA,35.0000000000003,6.5,0.87914691943128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9523",35,1992,84245174811103,19,0,1,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,32,4,1994,NA,NA,NA,NA,35.0000000000003,6.5,0.885663507109005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9524",5,1992,84245175511102,27,2,0,0,"Metro",1992,1,FALSE,TRUE,FALSE,FALSE,4,1,1992,FALSE,NA,TRUE,NA,5.0000000000003,7.3,0.818127962085308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9525",5,1992,84245175511102,27,2,0,0,"Metro",1992,1,FALSE,TRUE,FALSE,FALSE,4,2,1992,NA,NA,NA,NA,5.0000000000003,7.2,0.826421800947867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9526",5,1992,84245175511102,27,2,0,0,"Metro",1992,1,FALSE,TRUE,FALSE,FALSE,4,3,1992,FALSE,NA,TRUE,TRUE,5.0000000000003,7,0.832345971563981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9527",5,1992,84245175511102,27,2,0,0,"Metro",1992,1,FALSE,TRUE,FALSE,FALSE,4,4,1992,FALSE,NA,TRUE,TRUE,5.0000000000003,6.8,0.840047393364929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9528",5,1992,84245175511102,27,2,0,0,"Metro",1992,1,FALSE,TRUE,FALSE,FALSE,4,1,1993,FALSE,NA,TRUE,TRUE,5.0000000000003,6.4,0.84478672985782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9529",5,1992,84245175511102,27,2,0,0,"Metro",1992,1,FALSE,TRUE,FALSE,FALSE,4,2,1993,NA,NA,NA,NA,5.0000000000003,6.2,0.853080568720379,0,NA,NA,NA,0,NA,NA,NA,TRUE,0,1,0
"9530",5,1992,84245175511102,27,2,0,0,"Metro",1992,1,FALSE,TRUE,FALSE,FALSE,4,3,1993,FALSE,NA,TRUE,TRUE,5.0000000000003,6.1,0.855450236966825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9531",5,1992,84245175511102,27,2,0,0,"Metro",1992,1,FALSE,TRUE,FALSE,FALSE,4,4,1993,FALSE,NA,TRUE,TRUE,5.0000000000003,5.9,0.863151658767772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
